seed,method,f1,precision,recall,specificity,ba,mcc,auc,prauc,tn,fp,fn,tp
85009,weighted_all_sub150,0.7567567567567568,0.7241379310344828,0.7924528301886793,0.8490566037735849,0.8207547169811321,0.6282308096182772,0.9012103951584194,0.828381842656032,90,16,11,42
85009,rs_pool250_sub125,0.7454545454545455,0.7192982456140351,0.7735849056603774,0.8490566037735849,0.8113207547169812,0.612056372482123,0.8857244571021715,0.804856815865306,90,16,12,41
85009,avg_fixed_weighted,0.7678571428571429,0.7288135593220338,0.8113207547169812,0.8490566037735849,0.8301886792452831,0.6444022325288263,0.8964044143823424,0.8138605847705892,90,16,10,43
85009,avg_fixed_rs,0.7706422018348624,0.75,0.7924528301886793,0.8679245283018868,0.8301886792452831,0.6517340573833763,0.8921324314702741,0.8104579727424186,92,14,11,42
85009,avg_three,0.7706422018348624,0.75,0.7924528301886793,0.8679245283018868,0.8301886792452831,0.6517340573833763,0.8967604129583481,0.8183342582773878,92,14,11,42
85010,fixed125,0.7964601769911505,0.75,0.8490566037735849,0.8584905660377359,0.8537735849056605,0.6881023532039754,0.9193663225347098,0.8542728051050128,91,15,8,45
85010,weighted_all_sub150,0.831858407079646,0.7833333333333333,0.8867924528301887,0.8773584905660378,0.8820754716981132,0.7431505414602934,0.929868280526878,0.8653565533857133,93,13,6,47
85010,rs_pool250_sub125,0.7962962962962963,0.7818181818181819,0.8113207547169812,0.8867924528301887,0.8490566037735849,0.6918607726062583,0.9202563189747242,0.8623568790167346,94,12,10,43
85010,avg_fixed_weighted,0.8141592920353983,0.7666666666666667,0.8679245283018868,0.8679245283018868,0.8679245283018868,0.7156264473321343,0.9239943040227838,0.8603596741733807,92,14,7,46
85010,avg_fixed_rs,0.8108108108108109,0.7758620689655172,0.8490566037735849,0.8773584905660378,0.8632075471698113,0.7113790050089315,0.923816304734781,0.8681449211845998,93,13,8,45
85010,avg_three,0.8035714285714286,0.7627118644067796,0.8490566037735849,0.8679245283018868,0.8584905660377359,0.6996367096027257,0.924884300462798,0.8654344481667495,92,14,8,45
85011,fixed125,0.8,0.7719298245614035,0.8301886792452831,0.8773584905660378,0.8537735849056605,0.6955186050933216,0.9049483802064792,0.8415593373404464,93,13,9,44
85011,weighted_all_sub150,0.7889908256880734,0.7678571428571429,0.8113207547169812,0.8773584905660378,0.8443396226415094,0.679665516985521,0.9129583481666071,0.8512891237915977,93,13,10,43
85011,rs_pool250_sub125,0.7592592592592593,0.7454545454545455,0.7735849056603774,0.8679245283018868,0.8207547169811321,0.635763953205751,0.9033463866144535,0.8531566593663314,92,14,12,41
85011,avg_fixed_weighted,0.8,0.7719298245614035,0.8301886792452831,0.8773584905660378,0.8537735849056605,0.6955186050933216,0.9090423638305446,0.8463198624938343,93,13,9,44
85011,avg_fixed_rs,0.7747747747747747,0.7413793103448276,0.8113207547169812,0.8584905660377359,0.8349056603773586,0.6559468747484953,0.9099323602705588,0.8548035421010347,91,15,10,43
85011,avg_three,0.7962962962962963,0.7818181818181819,0.8113207547169812,0.8867924528301887,0.8490566037735849,0.6918607726062583,0.9127803488786046,0.8573452625977511,94,12,10,43
85012,fixed125,0.7592592592592593,0.7454545454545455,0.7735849056603774,0.8679245283018868,0.8207547169811321,0.635763953205751,0.8960484158063369,0.8281669552065126,92,14,12,41
85012,weighted_all_sub150,0.7678571428571429,0.7288135593220338,0.8113207547169812,0.8490566037735849,0.8301886792452831,0.6444022325288263,0.8971164115343538,0.8331925494139942,90,16,10,43
85012,rs_pool250_sub125,0.7547169811320755,0.7547169811320755,0.7547169811320755,0.8773584905660378,0.8160377358490567,0.6320754716981132,0.8850124599501602,0.8075332007839465,93,13,13,40
85012,avg_fixed_weighted,0.7636363636363637,0.7368421052631579,0.7924528301886793,0.8584905660377359,0.8254716981132075,0.6398771166858559,0.8965824136703453,0.831528292482907,91,15,11,42
85012,avg_fixed_rs,0.7592592592592593,0.7454545454545455,0.7735849056603774,0.8679245283018868,0.8207547169811321,0.635763953205751,0.8987184051263796,0.8257624170003397,92,14,12,41
85012,avg_three,0.7592592592592593,0.7454545454545455,0.7735849056603774,0.8679245283018868,0.8207547169811321,0.635763953205751,0.8981844072623709,0.8309986735683201,92,14,12,41
